[2026-09-12 21:24:52]	[CDH] shell attached 
[2026-09-12 21:26:24]	[CulturalDiffusion] frontier city=196609 ring=4 best=10 bar=300 over=0/24 centre=10 
[2026-09-12 21:26:24]	[CulturalDiffusion] frontier city=327683 ring=4 best=10 bar=300 over=0/24 centre=10 
[2026-09-12 21:26:24]	[CulturalDiffusion] frontier city=393220 ring=4 best=0 bar=300 over=0/19 centre=10 
[2026-09-12 21:26:24]	[CulturalDiffusion] frontier city=458757 ring=4 best=0 bar=300 over=0/24 centre=0 
[2026-09-12 21:26:24]	[CulturalDiffusion] state bytes=201 field=8 claims=0 locked=0 passMs=12 
[2026-09-12 21:26:24]	[CulturalDiffusion] pass: 0 flip(s), 0 ceded, 0 receded, 0 orphan(s) healed, 0 inner tile(s) released to base game, 8 active field tile(s) 
[2026-09-12 21:26:24]	[CulturalDiffusion] pass (turn 137): flips=0 field tiles=4 
[2026-09-12 21:26:46]	[CDH] TURN n=3 turn=138 cdState={"present":true,"bytes":201,"field":8,"claims":0,"locked":0,"monoTurn":137} farOwned=2 devFar={"plot":[],"owner":0,"city":{"pop":24,"rural":9,"urban":13,"pending":0,"plots":38,"net":{"FOOD":33.5,"PRODUCTION":55,"GOLD":29,"SCIENCE":51.7,"CULTURE":39.6,"HAPPINESS":36}}} 
[2026-09-12 21:26:46]	[CulturalDiffusion] inject 92,32 civ=0 culture=39.6 vitality=58.33 strength=66.16 stock=99.53 cap=132317.05 
[2026-09-12 21:26:46]	[CulturalDiffusion] inject 87,32 civ=0 culture=13 vitality=33.85 strength=26.51 stock=50.97 cap=53024.61 
[2026-09-12 21:26:46]	[CulturalDiffusion] inject 84,35 civ=0 culture=1 vitality=17.36 strength=3.96 stock=23.35 cap=7923.79 
[2026-09-12 21:26:46]	[CulturalDiffusion] inject 93,26 civ=0 culture=13 vitality=25.13 strength=23.89 stock=47.75 cap=47771.52 
[2026-09-12 21:26:46]	[CulturalDiffusion] inject 86,20 civ=0 culture=0 vitality=11.3 strength=0 stock=0 cap=0 
[2026-09-12 21:26:46]	[CulturalDiffusion] inject 90,37 civ=3 culture=5 vitality=22.65 strength=10.61 stock=31.5 cap=21228.86 
[2026-09-12 21:26:46]	[CulturalDiffusion] inject 82,23 civ=3 culture=5 vitality=16.35 strength=9.47 stock=30.1 cap=18940.18 
[2026-09-12 21:26:46]	[CulturalDiffusion] inject 81,18 civ=3 culture=8 vitality=28.45 strength=15.6 stock=37.61 cap=31207.54 
[2026-09-12 21:26:46]	[CulturalDiffusion] inject 80,31 civ=3 culture=3 vitality=13.85 strength=6.41 stock=26.35 cap=12822.08 
[2026-09-12 21:26:46]	[CulturalDiffusion] frontier city=65536 ring=4 best=0 bar=300 over=0/23 centre=99.53 
[2026-09-12 21:26:46]	[CulturalDiffusion] frontier city=196609 ring=4 best=23.35 bar=300 over=0/24 centre=50.97 
[2026-09-12 21:26:46]	[CulturalDiffusion] frontier city=327683 ring=4 best=50.97 bar=300 over=0/24 centre=23.35 
[2026-09-12 21:26:46]	[CulturalDiffusion] frontier city=393220 ring=4 best=0 bar=300 over=0/19 centre=47.75 
[2026-09-12 21:26:46]	[CulturalDiffusion] frontier city=458757 ring=4 best=0 bar=300 over=0/24 centre=0 
[2026-09-12 21:26:46]	[CulturalDiffusion] state bytes=324 field=8 claims=0 locked=0 passMs=11 
[2026-09-12 21:26:46]	[CulturalDiffusion] pass: 0 flip(s), 0 ceded, 0 receded, 0 orphan(s) healed, 0 inner tile(s) released to base game, 8 active field tile(s) 
[2026-09-12 21:26:46]	[CulturalDiffusion] pass (turn 138): flips=0 field tiles=4 
[2026-09-12 21:27:05]	[CDH] TURN n=4 turn=139 cdState={"present":true,"bytes":324,"field":8,"claims":0,"locked":0,"monoTurn":138} farOwned=2 devFar={"plot":[],"owner":0,"city":{"pop":24,"rural":9,"urban":13,"pending":0,"plots":38,"net":{"FOOD":37.5,"PRODUCTION":55,"GOLD":27,"SCIENCE":56.1,"CULTURE":41.8,"HAPPINESS":31}}} 
[2026-09-12 21:27:05]	[CulturalDiffusion] inject 92,32 civ=0 culture=41.8 vitality=57.59 strength=67.51 stock=364.41 cap=135028.7 
[2026-09-12 21:27:05]	[CulturalDiffusion] inject 87,32 civ=0 culture=15 vitality=31.85 strength=28.19 stock=135.37 cap=56378 
[2026-09-12 21:27:05]	[CulturalDiffusion] inject 84,35 civ=0 culture=1 vitality=16.29 strength=3.83 stock=38.36 cap=7668.51 
[2026-09-12 21:27:05]	[CulturalDiffusion] inject 93,26 civ=0 culture=13 vitality=26.78 strength=24.17 stock=119.06 cap=48342.66 
[2026-09-12 21:27:05]	[CulturalDiffusion] inject 86,20 civ=0 culture=0 vitality=10.87 strength=0 stock=0 cap=0 
[2026-09-12 21:27:05]	[CulturalDiffusion] inject 90,37 civ=3 culture=5 vitality=22.65 strength=5.86 stock=51.66 cap=11717.24 
[2026-09-12 21:27:05]	[CulturalDiffusion] inject 82,23 civ=3 culture=5 vitality=17.35 strength=5.34 stock=48.93 cap=10673.48 
[2026-09-12 21:27:05]	[CulturalDiffusion] inject 81,18 civ=3 culture=8 vitality=29.45 strength=8.72 stock=65.44 cap=17434.49 
[2026-09-12 21:27:05]	[CulturalDiffusion] inject 80,31 civ=3 culture=3 vitality=13.85 strength=3.54 stock=41.07 cap=7077.13 
[2026-09-12 21:27:05]	[CulturalDiffusion] frontier city=65536 ring=4 best=0 bar=300 over=0/23 centre=364.41 
[2026-09-12 21:27:05]	[CulturalDiffusion] frontier city=196609 ring=4 best=38.36 bar=300 over=0/24 centre=135.37 
[2026-09-12 21:27:05]	[CulturalDiffusion] frontier city=327683 ring=4 best=135.37 bar=300 over=0/24 centre=38.36 
[2026-09-12 21:27:05]	[CulturalDiffusion] frontier city=393220 ring=4 best=0 bar=300 over=0/19 centre=119.06 
[2026-09-12 21:27:05]	[CulturalDiffusion] frontier city=458757 ring=4 best=0 bar=300 over=0/24 centre=0 
[2026-09-12 21:27:05]	[CulturalDiffusion] state bytes=326 field=8 claims=0 locked=0 passMs=7 
[2026-09-12 21:27:05]	[CulturalDiffusion] pass: 0 flip(s), 0 ceded, 0 receded, 0 orphan(s) healed, 0 inner tile(s) released to base game, 8 active field tile(s) 
[2026-09-12 21:27:05]	[CulturalDiffusion] pass (turn 139): flips=0 field tiles=4 
[2026-09-12 21:27:24]	[CDH] TURN n=5 turn=140 cdState={"present":true,"bytes":326,"field":8,"claims":0,"locked":0,"monoTurn":139} farOwned=2 devFar={"plot":[],"owner":0,"city":{"pop":25,"rural":9,"urban":14,"pending":0,"plots":38,"net":{"FOOD":37.5,"PRODUCTION":69,"GOLD":25,"SCIENCE":56.1,"CULTURE":41.8,"HAPPINESS":29}}} 
[2026-09-12 21:27:24]	[CulturalDiffusion] inject 92,32 civ=0 culture=41.8 vitality=60.49 strength=67.33 stock=852.97 cap=134655.82 
[2026-09-12 21:27:24]	[CulturalDiffusion] inject 87,32 civ=0 culture=15 vitality=31.85 strength=27.63 stock=262.11 cap=55263.82 
[2026-09-12 21:27:24]	[CulturalDiffusion] inject 84,35 civ=0 culture=1 vitality=16.29 strength=3.76 stock=54.46 cap=7516.96 
[2026-09-12 21:27:24]	[CulturalDiffusion] inject 93,26 civ=0 culture=13 vitality=26.78 strength=23.69 stock=222.23 cap=47387.28 
[2026-09-12 21:27:24]	[CulturalDiffusion] inject 86,20 civ=0 culture=0 vitality=10.87 strength=0 stock=0 cap=0 
[2026-09-12 21:27:24]	[CulturalDiffusion] inject 90,37 civ=3 culture=5 vitality=22.65 strength=5.86 stock=74.38 cap=11715.87 
[2026-09-12 21:27:24]	[CulturalDiffusion] inject 82,23 civ=3 culture=5 vitality=20.15 strength=5.62 stock=70.72 cap=11245.97 
[2026-09-12 21:27:24]	[CulturalDiffusion] inject 81,18 civ=3 culture=8 vitality=33.25 strength=9.09 stock=99.66 cap=18188.88 
[2026-09-12 21:27:24]	[CulturalDiffusion] inject 80,31 civ=3 culture=4 vitality=14.85 strength=4.37 stock=58.87 cap=8742.06 
[2026-09-12 21:27:24]	[CulturalDiffusion] frontier city=65536 ring=4 best=19.73 bar=300 over=0/23 centre=852.97 
[2026-09-12 21:27:24]	[CulturalDiffusion] frontier city=196609 ring=4 best=54.46 bar=300 over=0/24 centre=262.11 
[2026-09-12 21:27:24]	[CulturalDiffusion] frontier city=327683 ring=4 best=262.11 bar=300 over=0/24 centre=54.46 
[2026-09-12 21:27:24]	[CulturalDiffusion] frontier city=393220 ring=4 best=0 bar=300 over=0/19 centre=222.23 
[2026-09-12 21:27:24]	[CulturalDiffusion] frontier city=458757 ring=4 best=0 bar=300 over=0/24 centre=0 
[2026-09-12 21:27:24]	[CulturalDiffusion] state bytes=581 field=16 claims=0 locked=0 passMs=7 
[2026-09-12 21:27:24]	[CulturalDiffusion] pass: 0 flip(s), 0 ceded, 0 receded, 0 orphan(s) healed, 0 inner tile(s) released to base game, 16 active field tile(s) 
[2026-09-12 21:27:24]	[CulturalDiffusion] pass (turn 140): flips=0 field tiles=4 
[2026-09-12 21:27:43]	[CDH] TURN n=6 turn=141 cdState={"present":true,"bytes":581,"field":16,"claims":0,"locked":0,"monoTurn":140} farOwned=2 devFar={"plot":[],"owner":0,"city":{"pop":25,"rural":9,"urban":14,"pending":0,"plots":38,"net":{"FOOD":37.5,"PRODUCTION":69,"GOLD":25,"SCIENCE":56.1,"CULTURE":41.8,"HAPPINESS":29}}} 
[2026-09-12 21:27:43]	[CulturalDiffusion] inject 92,32 civ=0 culture=41.8 vitality=60.49 strength=67.02 stock=1577.46 cap=134049.17 
[2026-09-12 21:27:43]	[CulturalDiffusion] inject 87,32 civ=0 culture=15 vitality=31.85 strength=27.51 stock=430.49 cap=55014.84 
[2026-09-12 21:27:43]	[CulturalDiffusion] inject 84,35 civ=0 culture=1 vitality=16.29 strength=3.74 stock=71.43 cap=7483.1 
[2026-09-12 21:27:43]	[CulturalDiffusion] inject 93,26 civ=0 culture=13 vitality=26.78 strength=23.59 stock=356.3 cap=47173.79 
[2026-09-12 21:27:43]	[CulturalDiffusion] inject 86,20 civ=0 culture=0 vitality=10.87 strength=0 stock=0 cap=0 
[2026-09-12 21:27:43]	[CulturalDiffusion] inject 90,37 civ=3 culture=5 vitality=22.65 strength=5.85 stock=99.22 cap=11706.55 
[2026-09-12 21:27:43]	[CulturalDiffusion] inject 82,23 civ=3 culture=5 vitality=20.15 strength=5.62 stock=94.48 cap=11237.02 
[2026-09-12 21:27:43]	[CulturalDiffusion] inject 81,18 civ=3 culture=8 vitality=33.25 strength=9.09 stock=138.81 cap=18174.4 
[2026-09-12 21:27:43]	[CulturalDiffusion] inject 80,31 civ=3 culture=4 vitality=14.85 strength=4.37 stock=77.9 cap=8735.1 
[2026-09-12 21:27:43]	[CulturalDiffusion] frontier city=65536 ring=4 best=55.95 bar=300 over=0/23 centre=1577.46 
[2026-09-12 21:27:43]	[CulturalDiffusion] frontier city=196609 ring=4 best=130.91 bar=300 over=0/24 centre=430.49 
[2026-09-12 21:27:43]	[CulturalDiffusion] frontier city=327683 ring=4 best=430.49 bar=300 over=1/24 centre=71.43 
[2026-09-12 21:27:43]	[CulturalDiffusion] frontier city=393220 ring=4 best=0 bar=300 over=0/19 centre=356.3 
[2026-09-12 21:27:43]	[CulturalDiffusion] frontier city=458757 ring=4 best=0 bar=300 over=0/24 centre=0 
[2026-09-12 21:27:43]	[CulturalDiffusion] state bytes=782 field=22 claims=0 locked=0 passMs=8 
[2026-09-12 21:27:43]	[CulturalDiffusion] pass: 0 flip(s), 0 ceded, 0 receded, 0 orphan(s) healed, 0 inner tile(s) released to base game, 22 active field tile(s) 
[2026-09-12 21:27:43]	[CulturalDiffusion] pass (turn 141): flips=0 field tiles=4 
[2026-09-12 21:28:02]	[CDH] TURN n=7 turn=142 cdState={"present":true,"bytes":782,"field":22,"claims":0,"locked":0,"monoTurn":141} farOwned=2 devFar={"plot":[],"owner":0,"city":{"pop":26,"rural":9,"urban":15,"pending":0,"plots":38,"net":{"FOOD":37.5,"PRODUCTION":69,"GOLD":23,"SCIENCE":56.1,"CULTURE":51.7,"HAPPINESS":27}}} 
[2026-09-12 21:28:02]	[CulturalDiffusion] inject 92,32 civ=0 culture=51.7 vitality=59.19 strength=76.78 stock=2688.64 cap=153558.35 
[2026-09-12 21:28:02]	[CulturalDiffusion] inject 87,32 civ=0 culture=15 vitality=31.85 strength=27.65 stock=640.17 cap=55305.77 
[2026-09-12 21:28:02]	[CulturalDiffusion] inject 84,35 civ=0 culture=1 vitality=16.29 strength=3.76 stock=89.17 cap=7522.67 
[2026-09-12 21:28:02]	[CulturalDiffusion] inject 93,26 civ=0 culture=13 vitality=31.28 strength=25.04 stock=530.52 cap=50073.17 
[2026-09-12 21:28:02]	[CulturalDiffusion] inject 86,20 civ=0 culture=0 vitality=10.87 strength=0 stock=0 cap=0 
[2026-09-12 21:28:02]	[CulturalDiffusion] inject 90,37 civ=3 culture=5 vitality=22.65 strength=5.85 stock=125.84 cap=11706.24 
[2026-09-12 21:28:02]	[CulturalDiffusion] inject 82,23 civ=3 culture=5 vitality=20.15 strength=5.62 stock=119.91 cap=11236.73 
[2026-09-12 21:28:02]	[CulturalDiffusion] inject 81,18 civ=3 culture=8 vitality=33.25 strength=9.09 stock=182.33 cap=18173.93 
[2026-09-12 21:28:02]	[CulturalDiffusion] inject 80,31 civ=3 culture=4 vitality=14.85 strength=4.37 stock=97.93 cap=8734.87 
[2026-09-12 21:28:02]	[CulturalDiffusion] frontier city=65536 ring=4 best=114.89 bar=300 over=0/23 centre=2688.64 
[2026-09-12 21:28:02]	[CulturalDiffusion] frontier city=196609 ring=4 best=296.88 bar=300 over=0/24 centre=640.17 
[2026-09-12 21:28:02]	[CulturalDiffusion] frontier city=327683 ring=4 best=640.17 bar=300 over=1/24 centre=89.17 
[2026-09-12 21:28:02]	[CulturalDiffusion] frontier city=393220 ring=4 best=25.33 bar=300 over=0/19 centre=530.52 
[2026-09-12 21:28:02]	[CulturalDiffusion] frontier city=458757 ring=4 best=0 bar=300 over=0/24 centre=0 
[2026-09-12 21:28:02]	[CulturalDiffusion] state bytes=874 field=25 claims=0 locked=0 passMs=6 
[2026-09-12 21:28:02]	[CulturalDiffusion] pass: 0 flip(s), 0 ceded, 0 receded, 0 orphan(s) healed, 0 inner tile(s) released to base game, 25 active field tile(s) 
[2026-09-12 21:28:02]	[CulturalDiffusion] pass (turn 142): flips=0 field tiles=8 
[2026-09-12 21:28:21]	[CDH] TURN n=8 turn=143 cdState={"present":true,"bytes":874,"field":25,"claims":0,"locked":0,"monoTurn":142} farOwned=2 devFar={"plot":[],"owner":0,"city":{"pop":27,"rural":10,"urban":15,"pending":1,"plots":38,"net":{"FOOD":37.5,"PRODUCTION":69,"GOLD":23,"SCIENCE":58.3,"CULTURE":51.7,"HAPPINESS":27}}} 
[2026-09-12 21:28:21]	[CulturalDiffusion] inject 92,32 civ=0 culture=51.7 vitality=59.52 strength=76.38 stock=4097.15 cap=152765.88 
[2026-09-12 21:28:21]	[CulturalDiffusion] inject 87,32 civ=0 culture=15 vitality=31.85 strength=27.46 stock=886.22 cap=54913.43 
[2026-09-12 21:28:21]	[CulturalDiffusion] inject 84,35 civ=0 culture=1 vitality=16.29 strength=3.73 stock=107.37 cap=7469.3 
[2026-09-12 21:28:21]	[CulturalDiffusion] inject 93,26 civ=0 culture=13 vitality=31.28 strength=24.86 stock=734.76 cap=49717.95 
[2026-09-12 21:28:21]	[CulturalDiffusion] inject 86,20 civ=0 culture=0 vitality=10.87 strength=0 stock=0 cap=0 
[2026-09-12 21:28:21]	[CulturalDiffusion] inject 90,37 civ=3 culture=5 vitality=22.65 strength=5.85 stock=153.97 cap=11703.4 
[2026-09-12 21:28:21]	[CulturalDiffusion] inject 82,23 civ=3 culture=5 vitality=20.15 strength=5.62 stock=146.74 cap=11234 
[2026-09-12 21:28:21]	[CulturalDiffusion] inject 81,18 civ=3 culture=8 vitality=33.25 strength=9.08 stock=229.72 cap=18169.51 
[2026-09-12 21:28:21]	[CulturalDiffusion] inject 80,31 civ=3 culture=4 vitality=14.85 strength=4.37 stock=118.77 cap=8732.75 
[2026-09-12 21:28:21]	[CulturalDiffusion] frontier city=65536 ring=4 best=201.45 bar=300 over=0/23 centre=4097.15 
[2026-09-12 21:28:21]	[CulturalDiffusion] frontier city=196609 ring=4 best=576.79 bar=300 over=1/24 centre=886.22 
[2026-09-12 21:28:21]	[CulturalDiffusion] frontier city=327683 ring=4 best=886.22 bar=300 over=1/24 centre=107.37 
[2026-09-12 21:28:21]	[CulturalDiffusion] frontier city=393220 ring=4 best=112.04 bar=300 over=0/19 centre=734.76 
[2026-09-12 21:28:21]	[CulturalDiffusion] frontier city=458757 ring=4 best=0 bar=300 over=0/24 centre=0 
[2026-09-12 21:28:21]	[CulturalDiffusion] state bytes=1325 field=39 claims=0 locked=0 passMs=10 
[2026-09-12 21:28:21]	[CulturalDiffusion] pass: 0 flip(s), 0 ceded, 0 receded, 0 orphan(s) healed, 0 inner tile(s) released to base game, 39 active field tile(s) 
[2026-09-12 21:28:21]	[CulturalDiffusion] pass (turn 143): flips=0 field tiles=20 
[2026-09-12 21:28:42]	[CDH] TURN n=9 turn=144 cdState={"present":true,"bytes":1325,"field":39,"claims":0,"locked":0,"monoTurn":143} farOwned=2 devFar={"plot":[],"owner":0,"city":{"pop":27,"rural":9,"urban":15,"pending":0,"plots":38,"net":{"FOOD":35.5,"PRODUCTION":74,"GOLD":23,"SCIENCE":63.8,"CULTURE":51.7,"HAPPINESS":25}}} 
[2026-09-12 21:28:42]	[CulturalDiffusion] inject 92,32 civ=0 culture=51.7 vitality=60.14 strength=76.46 stock=5796.81 cap=152922.39 
[2026-09-12 21:28:42]	[CulturalDiffusion] inject 87,32 civ=0 culture=15 vitality=31.85 strength=27.38 stock=1166.64 cap=54769.08 
[2026-09-12 21:28:42]	[CulturalDiffusion] inject 84,35 civ=0 culture=1 vitality=16.29 strength=3.72 stock=125.95 cap=7449.67 
[2026-09-12 21:28:42]	[CulturalDiffusion] inject 93,26 civ=0 culture=13 vitality=31.28 strength=24.79 stock=967.31 cap=49587.26 
[2026-09-12 21:28:42]	[CulturalDiffusion] inject 86,20 civ=0 culture=0 vitality=10.87 strength=0 stock=0 cap=0 
[2026-09-12 21:28:42]	[CulturalDiffusion] inject 90,37 civ=3 culture=5 vitality=22.65 strength=5.85 stock=183.39 cap=11702.71 
[2026-09-12 21:28:42]	[CulturalDiffusion] inject 82,23 civ=3 culture=5 vitality=20.15 strength=5.62 stock=174.75 cap=11233.33 
[2026-09-12 21:28:42]	[CulturalDiffusion] inject 81,18 civ=3 culture=8 vitality=33.25 strength=9.08 stock=280.56 cap=18168.43 
[2026-09-12 21:28:42]	[CulturalDiffusion] inject 80,31 civ=3 culture=4 vitality=14.85 strength=4.37 stock=140.26 cap=8732.23 
[2026-09-12 21:28:42]	[CulturalDiffusion] inject 79,39 civ=5 culture=1 vitality=3.7 strength=1.67 stock=10 cap=3338.77 
[2026-09-12 21:28:42]	[CulturalDiffusion] frontier city=65536 ring=4 best=319.55 bar=300 over=1/23 centre=5796.81 
[2026-09-12 21:28:42]	[CulturalDiffusion] frontier city=196609 ring=4 best=997.64 bar=300 over=1/24 centre=1166.64 
[2026-09-12 21:28:42]	[CulturalDiffusion] frontier city=327683 ring=4 best=1166.64 bar=300 over=1/24 centre=125.95 
[2026-09-12 21:28:42]	[CulturalDiffusion] frontier city=393220 ring=4 best=282.5 bar=300 over=0/19 centre=967.31 
[2026-09-12 21:28:42]	[CulturalDiffusion] frontier city=458757 ring=4 best=0 bar=300 over=0/24 centre=0 
[2026-09-12 21:28:42]	[CulturalDiffusion] state bytes=1925 field=58 claims=0 locked=0 passMs=10 
[2026-09-12 21:28:42]	[CulturalDiffusion] pass: 0 flip(s), 0 ceded, 0 receded, 0 orphan(s) healed, 0 inner tile(s) released to base game, 58 active field tile(s) 
[2026-09-12 21:28:42]	[CulturalDiffusion] pass (turn 144): flips=0 field tiles=24 
[2026-09-12 21:29:05]	[CDH] TURN n=10 turn=145 cdState={"present":true,"bytes":1925,"field":58,"claims":0,"locked":0,"monoTurn":144} farOwned=2 devFar={"plot":[],"owner":0,"city":{"pop":28,"rural":9,"urban":16,"pending":0,"plots":38,"net":{"FOOD":46,"PRODUCTION":75,"GOLD":21,"SCIENCE":63.8,"CULTURE":51.7,"HAPPINESS":40}}} 
[2026-09-12 21:29:05]	[CulturalDiffusion] inject 92,32 civ=0 culture=51.7 vitality=71.32 strength=81.77 stock=7927.16 cap=163539.21 
[2026-09-12 21:29:05]	[CulturalDiffusion] inject 87,32 civ=0 culture=15 vitality=31.85 strength=27.59 stock=1482.29 cap=55180.03 
[2026-09-12 21:29:05]	[CulturalDiffusion] inject 84,35 civ=0 culture=1 vitality=26 strength=4.42 stock=147.87 cap=8840.46 
[2026-09-12 21:29:05]	[CulturalDiffusion] inject 93,26 civ=0 culture=13 vitality=35 strength=25.98 stock=1240.92 cap=51966.24 
[2026-09-12 21:29:05]	[CulturalDiffusion] inject 86,20 civ=0 culture=0 vitality=10.87 strength=0 stock=0 cap=0 
